ID1;HHID;HVIDX;QHCLUSTER;QHNUMBER;QHHOME;PS109_1R;PS109_1A;PS109_1M;PS109_1S;PS7
2022;      043806801;4;438;68;1;1;4;1;1;1
2022;      043806801;5;438;68;1;1;1;1;2;2
2022;      044303201;3;443;32;1;1;5;0;1;1
2022;      044303201;4;443;32;1;1;3;0;2;2
2022;      044303301;4;443;33;1;1;3;1;1;1
2022;      044303301;5;443;33;1;1;4;0;2;2
2022;      044406501;3;444;65;1;1;0;2;2;1
2022;      044407701;3;444;77;1;1;7;1;2;1
2022;      044410101;4;444;101;1;1;2;2;1;1
2022;      044410101;5;444;101;1;1;0;2;2;2
2022;      044413801;3;444;138;1;1;2;1;1;1
2022;      044413801;4;444;138;1;1;0;1;2;2
2022;      044416601;2;444;166;1;1;3;0;2;1
2022;      044417501;3;444;175;1;2; ; ;1;1
2022;      044417501;4;444;175;1;2; ; ;2;2
2022;      044420201;6;444;202;1;1;6;1;1;1
2022;      044420201;7;444;202;1;1;4;1;1;2
2022;      044420201;8;444;202;1;1;0;1;2;3
2022;      044700801;3;447;8;1;1;1;1;2;1
2022;      044703001;3;447;30;1;1;4;4;2;1
2022;      044801701;2;448;17;1;1;1;1;2;1
2022;      044806601;2;448;66;1;1;5;0;1;1
2022;      044806601;3;448;66;1;1;2;0;2;2
2022;      044806801;4;448;68;1;1;6;1;2;1
2022;      044806901;3;448;69;1;1;1;1;1;1
2022;      044806901;4;448;69;1;1;1;1;2;2
2022;      044807601;4;448;76;1;1;1;1;2;1
2022;      044807801;5;448;78;1;1;5;0;1;1
2022;      044807801;6;448;78;1;1;4;0;2;2
2022;      044807901;4;448;79;1;1;2;2;2;1
2022;      044808001;3;448;80;1;1;2;1;2;1
2022;      045003401;3;450;34;1;1;3;3;1;1
2022;      045003401;4;450;34;1;1;1;3;2;2
2022;      045003501;3;450;35;1;1;3;3;2;1
2022;      045004601;3;450;46;1;1;7;3;2;1
2022;      045004701;3;450;47;1;1;5;3;1;1
2022;      045004701;4;450;47;1;1;1;3;2;2
2022;      045005101;3;450;51;1;1;6;2;1;1
2022;      045005101;4;450;51;1;1;3;2;1;2
2022;      045005101;5;450;51;1;1;1;2;2;3
2022;      045008301;3;450;83;1;1;5;3;2;1
2022;      045100901;3;451;9;1;1;5;1;2;1
2022;      045107201;2;451;72;1;1;0;1;2;1
2022;      045108101;4;451;81;1;1;2;1;2;1
2022;      045109201;3;451;92;1;2; ; ;2;1
2022;      045109301;4;451;93;1;1;3;2;2;1
2022;      045109401;4;451;94;1;2; ; ;2;1
2022;      045109501;4;451;95;1;2; ; ;2;1
2022;      045212701;3;452;127;1;1;0;2;1;1
2022;      045212701;5;452;127;1;1;5;2;2;2
2022;      045212801;3;452;128;1;1;5;2;2;1
2022;      045213801;4;452;138;1;1;0;2;2;1
2022;      045500601;3;455;6;1;1;6;2;2;1
2022;      045500801;5;455;8;1;1;4;3;2;1
2022;      045502101;3;455;21;1;1;4;3;1;1
2022;      045502101;4;455;21;1;1;0;3;2;2
2022;      045502201;4;455;22;1;1;3;2;2;1
2022;      045502301;3;455;23;1;1;7;3;2;1
2022;      045502501;4;455;25;1;1;7;3;1;1
2022;      045502501;5;455;25;1;1;0;3;2;2
2022;      045519301;3;455;193;1;1;3;2;2;1
2022;      045602401;3;456;24;1;1;1;0;2;1
2022;      045700701;5;457;7;1;1;5;0;2;1
2022;      045700801;3;457;8;1;1;6;0;1;1
2022;      045700801;4;457;8;1;1;4;0;1;2
2022;      045700801;5;457;8;1;1;1;0;2;3
2022;      045700901;2;457;9;1;1;5;0;2;1
2022;      045701001;5;457;10;1;1;3;0;1;1
2022;      045701001;6;457;10;1;1;1;1;2;2
2022;      045711001;3;457;110;1;1;5;1;2;1
2022;      045714201;3;457;142;1;1;0;1;2;1
2022;      045714301;6;457;143;1;1;7;1;2;1
2022;      045714601;3;457;146;1;1;5;1;1;1
2022;      045714601;4;457;146;1;1;1;1;2;2
2022;      045801601;3;458;16;1;1;2;0;2;1
2022;      046401201;5;464;12;1;1;1;1;2;1
2022;      046401401;3;464;14;1;1;7;1;1;1
2022;      046401401;4;464;14;1;1;5;1;2;2
2022;      046401501;5;464;15;1;1;5;2;1;1
2022;      046401501;6;464;15;1;1;3;2;1;2
2022;      046401501;7;464;15;1;1;1;2;2;3
2022;      046405901;3;464;59;1;1;2;1;2;1
2022;      046406201;4;464;62;1;1;3;1;2;1
2022;      046406401;3;464;64;1;1;4;1;2;1
2022;      046500101;4;465;1;1;1;6;1;2;1
2022;      046503001;3;465;30;1;1;3;2;2;1
2022;      046503701;3;465;37;1;1;4;2;2;1
2022;      046507101;3;465;71;1;2; ; ;1;1
2022;      046507101;4;465;71;1;1;5;1;2;2
2022;      046507401;3;465;74;1;1;8;2;1;1
2022;      046507401;4;465;74;1;1;1;2;2;2
2022;      046507801;4;465;78;1;1;7;1;1;1
2022;      046507801;5;465;78;1;1;6;1;2;2
2022;      046507901;3;465;79;1;1;5;2;1;1
2022;      046507901;4;465;79;1;1;0;2;2;2
2022;      046512801;3;465;128;1;1;7;3;1;1
2022;      046512801;4;465;128;1;1;5;3;2;2
2022;      046700301;3;467;3;1;1;5;3;1;1
2022;      046700301;4;467;3;1;1;3;3;2;2
2022;      046704401;4;467;44;1;1;4;3;1;1
2022;      046704401;5;467;44;1;1;4;3;1;2
2022;      046704401;6;467;44;1;1;1;3;2;3
2022;      046705401;3;467;54;1;1;2;3;2;1
2022;      046705801;2;467;58;1;1;0;3;2;1
2022;      047003301;3;470;33;1;2; ; ;1;1
2022;      047003301;8;470;33;1;2; ; ;2;2
2022;      047200101;5;472;1;1;1;1;0;2;1
2022;      047206101;2;472;61;1;1;5;2;1;1
2022;      047206101;3;472;61;1;1;3;1;2;2
2022;      047206701;3;472;67;1;1;1;1;1;1
2022;      047206701;4;472;67;1;1;2;1;2;2
2022;      047214101;3;472;141;1;1;5;0;1;1
2022;      047214101;4;472;141;1;1;1;0;2;2
2022;      047219001;3;472;190;1;1;0;1;2;1
2022;      047408301;4;474;83;1;1;0;3;2;1
2022;      047410301;5;474;103;1;1;5;3;1;1
2022;      047410301;6;474;103;1;1;3;3;2;2
2022;      047413001;3;474;130;1;1;4;4;1;1
2022;      047413001;4;474;130;1;1;0;2;2;2
2022;      047414001;4;474;140;1;1;0;1;2;1
2022;      047603801;3;476;38;1;1;2;0;2;1
2022;      047605001;3;476;50;1;2; ; ;2;1
2022;      047607901;4;476;79;1;1;5;0;2;1
2022;      047609201;2;476;92;1;1;5;0;1;1
2022;      047609201;3;476;92;1;1;3;0;2;2
2022;      047805001;2;478;50;1;1;3;0;2;1
2022;      047805801;4;478;58;1;1;1;0;2;1
2022;      047808701;3;478;87;1;1;4;0;1;1
2022;      047808701;4;478;87;1;1;2;0;2;2
2022;      048101501;3;481;15;1;1;6;1;1;1
2022;      048101501;4;481;15;1;1;2;1;2;2
2022;      048103101;5;481;31;1;1;2;1;2;1
2022;      048200201;4;482;2;1;1;2;2;2;1
2022;      048200301;3;482;3;1;1;3;2;2;1
2022;      048210301;3;482;103;1;1;2;2;2;1
2022;      048210501;5;482;105;1;1;0;2;2;1
2022;      048210701;3;482;107;1;1;3;2;2;1
2022;      048215901;3;482;159;1;1;0;2;2;1
2022;      048216001;5;482;160;1;1;3;2;2;1
2022;      048216101;3;482;161;1;1;3;2;2;1
2022;      048303001;4;483;30;1;1;4;2;2;1
2022;      048303301;4;483;33;1;1;6;2;2;1
2022;      048304101;3;483;41;1;1;8;2;2;1
2022;      048304201;3;483;42;1;1;0;2;2;1
2022;      048304301;2;483;43;1;1;5;2;1;1
2022;      048304301;3;483;43;1;1;4;2;2;2
2022;      048309701;3;483;97;1;1;6;2;1;1
2022;      048309701;4;483;97;1;1;5;2;2;2
2022;      048309801;3;483;98;1;1;6;2;2;1
2022;      048309901;3;483;99;1;1;7;2;2;1
2022;      048310001;4;483;100;1;1;1;2;2;1
2022;      048500201;3;485;2;1;1;1;1;2;1
2022;      048502601;3;485;26;1;1;4;1;1;1
2022;      048502601;4;485;26;1;1;0;1;2;2
2022;      048503001;3;485;30;1;1;1;2;1;1
2022;      048503001;4;485;30;1;1;0;2;2;2
2022;      048503601;6;485;36;1;1;2;2;1;1
2022;      048503601;7;485;36;1;1;1;2;2;2
2022;      048503701;2;485;37;1;1;0;2;2;1
2022;      048506101;2;485;61;1;1;5;2;1;1
2022;      048506101;3;485;61;1;1;5;2;2;2
2022;      048801701;3;488;17;1;1;2;1;1;1
2022;      048801701;4;488;17;1;1;2;1;2;2
2022;      048804001;3;488;40;1;1;7;1;1;1
2022;      048804001;4;488;40;1;1;4;1;1;2
2022;      048804001;5;488;40;1;1;1;1;2;3
2022;      048807101;3;488;71;1;1;2;1;1;1
2022;      048807101;4;488;71;1;1;1;1;2;2
2022;      049100601;3;491;6;1;2; ; ;2;1
2022;      049106901;6;491;69;1;2; ; ;2;1
2022;      049203901;6;492;39;1;1;5;3;2;1
2022;      049204001;2;492;40;1;1;8;3;1;1
2022;      049204001;3;492;40;1;1;3;3;2;2
2022;      049204101;3;492;41;1;1;1;3;2;1
2022;      049208401;3;492;84;1;1;1;2;2;1
2022;      049209501;2;492;95;1;1;6;3;1;1
2022;      049209501;3;492;95;1;1;0;3;2;2
2022;      049209601;3;492;96;1;1;7;3;1;1
2022;      049209601;4;492;96;1;1;2;3;2;2
2022;      049209701;3;492;97;1;1;3;3;2;1
2022;      049303701;3;493;37;1;1;1;1;2;1
2022;      049303801;4;493;38;1;1;0;1;1;1
2022;      049303801;5;493;38;1;1;0;1;2;2
2022;      049304401;3;493;44;1;1;0;1;2;1
2022;      049304801;3;493;48;1;1;0;1;1;1
2022;      049304801;4;493;48;1;1;0;1;2;2
2022;      049307801;3;493;78;1;1;3;1;2;1
2022;      049308001;3;493;80;1;1;1;1;2;1
2022;      049400601;3;494;6;1;1;7;3;1;1
2022;      049400601;4;494;6;1;1;3;3;2;2
2022;      049402301;4;494;23;1;1;2;3;2;1
2022;      049403001;3;494;30;1;1;3;2;2;1
2022;      049404401;3;494;44;1;1;0;3;2;1
2022;      049404901;4;494;49;1;1;0;3;2;1
2022;      049405901;3;494;59;1;1;5;3;1;1
2022;      049405901;4;494;59;1;1;3;5;2;2
2022;      049406701;3;494;67;1;1;6;3;2;1
2022;      049407301;3;494;73;1;1;0;3;2;1
2022;      049407701;3;494;77;1;1;7;3;1;1
2022;      049407701;4;494;77;1;1;0;3;2;2
2022;      049409101;3;494;91;1;1;6;3;1;1
2022;      049409101;4;494;91;1;1;4;3;2;2
2022;      049705101;5;497;51;1;1;2;2;2;1
2022;      049708501;3;497;85;1;1;4;2;2;1
2022;      049709901;4;497;99;1;1;5;1;2;1
2022;      049710101;2;497;101;1;1;8;3;1;1
2022;      049710101;3;497;101;1;1;1;2;2;2
2022;      049904901;3;499;49;1;1;1;1;2;1
2022;      049906301;3;499;63;1;1;0;1;2;1
2022;      050104801;3;501;48;1;1;4;1;1;1
2022;      050104801;4;501;48;1;1;0;1;2;2
2022;      050104901;3;501;49;1;1;3;1;2;1
2022;      050107401;3;501;74;1;1;3;1;1;1
2022;      050107401;4;501;74;1;1;1;1;2;2
2022;      050112001;2;501;120;1;1;4;1;1;1
2022;      050112001;3;501;120;1;1;2;1;2;2
2022;      050201701;3;502;17;1;8; ; ;1;1
2022;      050201701;4;502;17;1;8; ; ;2;2
2022;      050202101;7;502;21;1;1;0;2;1;1
2022;      050202101;8;502;21;1;1;0;1;1;2
2022;      050202101;9;502;21;1;1;0;1;2;3
2022;      050202201;3;502;22;1;1;5;3;1;1
2022;      050202201;6;502;22;1;1;1;2;1;2
2022;      050202201;7;502;22;1;1;0;2;2;3
2022;      050202301;3;502;23;1;1;5;0;1;1
2022;      050202301;4;502;23;1;1;3;0;1;2
2022;      050202301;5;502;23;1;1;0;3;2;3
2022;      050203201;5;502;32;1;1;0;2;2;1
2022;      050203301;2;502;33;1;1;5;2;1;1
2022;      050203301;3;502;33;1;1;3;2;2;2
2022;      050203401;5;502;34;1;1;1;2;1;1
2022;      050203401;6;502;34;1;1;5;2;2;2
2022;      050204601;3;502;46;1;1;4;3;1;1
2022;      050204601;4;502;46;1;1;1;3;2;2
2022;      050204701;4;502;47;1;1;2;3;2;1
2022;      050204801;5;502;48;1;1;3;3;2;1
2022;      050205701;8;502;57;1;1;98;98;2;1
2022;      050402201;3;504;22;1;1;2;2;2;1
2022;      050403301;5;504;33;1;1;3;3;1;1
2022;      050403301;6;504;33;1;1;0;3;2;2
2022;      050405901;3;504;59;1;1;6;3;2;1
2022;      050408601;4;504;86;1;1;5;2;2;1
2022;      050409101;4;504;91;1;1;7;2;1;1
2022;      050409101;5;504;91;1;1;3;2;1;2
2022;      050409101;6;504;91;1;1;1;2;2;3
2022;      050409701;4;504;97;1;1;1;3;2;1
2022;      050507401;4;505;74;1;1;3;1;2;1
2022;      050602701;4;506;27;1;1;1;3;2;1
2022;      050606801;4;506;68;1;1;6;4;1;1
2022;      050606801;5;506;68;1;1;3;4;2;2
2022;      050606901;5;506;69;1;1;3;3;1;1
2022;      050606901;6;506;69;1;1;3;3;2;2
2022;      050607001;2;506;70;1;1;1;3;2;1
2022;      050607201;2;506;72;1;1;5;4;2;1
2022;      050607301;3;506;73;1;1;3;2;1;1
2022;      050607301;4;506;73;1;1;2;3;2;2
2022;      050609001;3;506;90;1;1;1;3;2;1
2022;      050609501;2;506;95;1;1;5;3;2;1
2022;      050702701;3;507;27;1;1;4;1;2;1
2022;      050703101;4;507;31;1;1;0;1;2;1
2022;      050703301;4;507;33;1;1;5;1;1;1
2022;      050703301;5;507;33;1;1;4;1;1;2
2022;      050703301;6;507;33;1;1;1;1;2;3
2022;      050703401;4;507;34;1;1;1;0;2;1
2022;      050704001;3;507;40;1;2; ; ;2;1
2022;      050708601;4;507;86;1;1;7;0;1;1
2022;      050708601;5;507;86;1;2; ; ;2;2
2022;      050709201;4;507;92;1;1;7;0;2;1
2022;      050801301;4;508;13;1;1;0;1;2;1
2022;      050801401;3;508;14;1;1;2;1;2;1
2022;      050801701;3;508;17;1;1;4;1;2;1
2022;      050807001;3;508;70;1;1;3;1;2;1
2022;      050807101;3;508;71;1;1;4;1;1;1
2022;      050807101;4;508;71;1;1;0;1;2;2
2022;      050807201;4;508;72;1;1;7;1;1;1
2022;      050807201;5;508;72;1;1;7;1;2;2
2022;      050807301;4;508;73;1;1;7;1;1;1
2022;      050807301;5;508;73;1;1;5;1;1;2
2022;      050807301;6;508;73;1;1;0;1;2;3
2022;      050810101;3;508;101;1;1;5;1;1;1
2022;      050810101;4;508;101;1;1;4;1;2;2
2022;      050810201;4;508;102;1;1;0;1;2;1
2022;      050810601;7;508;106;1;1;0;1;2;1
2022;      050810701;3;508;107;1;1;1;1;2;1
2022;      051200801;3;512;8;1;1;5;2;1;1
2022;      051200801;4;512;8;1;1;1;2;2;2
2022;      051201701;4;512;17;1;1;4;2;1;1
2022;      051201701;5;512;17;1;1;3;2;1;2
2022;      051201701;6;512;17;1;1;1;2;2;3
2022;      051201801;3;512;18;1;1;4;2;1;1
2022;      051201801;4;512;18;1;1;1;2;1;2
2022;      051201801;5;512;18;1;1;6;2;2;3
2022;      051201901;3;512;19;1;1;5;2;1;1
2022;      051201901;4;512;19;1;1;3;2;2;2
2022;      051205901;5;512;59;1;1;5;2;2;1
2022;      051206001;3;512;60;1;1;6;2;1;1
2022;      051206001;4;512;60;1;1;6;2;2;2
2022;      051206101;4;512;61;1;1;4;2;2;1
2022;      051206201;4;512;62;1;1;4;2;2;1
2022;      051502801;4;515;28;1;1;5;1;1;1
2022;      051502801;5;515;28;1;1;3;1;1;2
2022;      051502801;6;515;28;1;1;1;1;2;3
2022;      051503001;3;515;30;1;1;4;1;1;1
2022;      051503001;4;515;30;1;2; ; ;2;2
2022;      051503101;3;515;31;1;1;4;1;2;1
2022;      051508301;5;515;83;1;1;1;1;2;1
2022;      051511101;4;515;111;1;1;6;1;2;1
2022;      051511501;4;515;115;1;1;5;1;2;1
2022;      051609501;6;516;95;1;2; ; ;2;1
2022;      051800201;3;518;2;1;1;1;1;2;1
2022;      051802101;4;518;21;1;1;6;1;1;1
2022;      051802101;5;518;21;1;1;1;1;2;2
2022;      051803301;5;518;33;1;1;5;1;1;1
2022;      051803301;6;518;33;1;1;3;1;2;2
2022;      051804801;6;518;48;1;1;6;1;2;1
2022;      051805601;3;518;56;1;1;1;1;1;1
2022;      051805601;4;518;56;1;1;0;1;2;2
2022;      051806401;3;518;64;1;1;1;1;2;1
2022;      051806601;4;518;66;1;1;4;1;2;1
2022;      051807701;3;518;77;1;1;6;1;1;1
2022;      051807701;4;518;77;1;1;4;1;2;2
2022;      051807801;5;518;78;1;1;5;1;1;1
2022;      051807801;6;518;78;1;1;2;1;2;2
2022;      051808401;3;518;84;1;1;8;1;1;1
2022;      051808401;4;518;84;1;1;4;1;2;2
2022;      052001001;3;520;10;1;1;2;2;2;1
2022;      052002201;3;520;22;1;1;0;2;2;1
2022;      052003601;3;520;36;1;1;0;2;2;1
2022;      052004101;5;520;41;1;1;8;2;1;1
2022;      052004101;8;520;41;1;1;5;2;2;2
2022;      052005901;3;520;59;1;1;7;2;1;1
2022;      052005901;4;520;59;1;1;5;2;2;2
2022;      052008001;3;520;80;1;1;7;2;1;1
2022;      052008001;4;520;80;1;1;1;2;2;2
2022;      052201201;6;522;12;1;1;8;3;2;1
2022;      052203001;2;522;30;1;1;4;3;2;1
2022;      052206801;2;522;68;1;8; ; ;2;1
2022;      052208601;5;522;86;1;1;5;3;1;1
2022;      052208601;6;522;86;1;1;0;2;1;2
2022;      052208601;9;522;86;1;1;0;2;1;3
2022;      052208601;11;522;86;1;1;4;3;2;4
2022;      052211801;4;522;118;1;1;0;3;2;1
2022;      052301001;3;523;10;1;1;0;2;2;1
2022;      052307401;3;523;74;1;1;0;2;2;1
2022;      052309101;3;523;91;1;1;0;1;2;1
2022;      052311301;3;523;113;1;1;0;2;2;1
2022;      052402701;3;524;27;1;1;3;0;2;1
2022;      052507001;3;525;70;1;1;4;1;1;1
2022;      052507001;4;525;70;1;1;2;1;2;2
2022;      052508301;3;525;83;1;1;1;1;2;1
2022;      052511301;4;525;113;1;1;4;1;2;1
2022;      052512401;3;525;124;1;1;0;1;2;1
2022;      052514401;4;525;144;1;1;2;1;1;1
2022;      052514401;6;525;144;1;1;5;1;2;2
2022;      052521601;6;525;216;1;1;8;1;2;1
2022;      052703401;3;527;34;1;1;0;2;2;1
2022;      052707701;4;527;77;1;1;1;2;2;1
2022;      052904201;4;529;42;1;1;0;1;2;1
2022;      052910901;3;529;109;1;1;1;1;2;1
2022;      052913501;4;529;135;1;1;4;0;2;1
2022;      053001901;2;530;19;1;1;1;1;2;1
2022;      053009601;3;530;96;1;2; ; ;2;1
2022;      053013801;4;530;138;1;2; ; ;2;1
2022;      053014801;3;530;148;1;1;6;1;1;1
2022;      053014801;4;530;148;1;1;2;1;2;2
2022;      053016301;4;530;163;1;1;1;1;2;1
2022;      053017201;2;530;172;1;1;7;1;1;1
2022;      053017201;3;530;172;1;1;3;1;2;2
2022;      053305801;3;533;58;1;1;3;0;2;1
2022;      053311301;4;533;113;1;1;7;1;2;1
2022;      053400601;3;534;6;1;2; ; ;2;1
2022;      053401201;4;534;12;1;2; ; ;2;1
2022;      053606302;3;536;63;2;1;1;1;2;1
2022;      053608801;4;536;88;1;1;3;1;2;1
2022;      053809501;2;538;95;1;2; ; ;1;1
2022;      053809501;3;538;95;1;2; ; ;2;2
2022;      054003601;3;540;36;1;1;2;2;2;1
2022;      054006601;4;540;66;1;1;5;2;2;1
2022;      054008601;4;540;86;1;1;6;98;2;1
2022;      054012001;3;540;120;1;1;2;1;2;1
2022;      054103401;3;541;34;1;1;0;3;2;1
2022;      054106401;4;541;64;1;1;2;3;2;1
2022;      054108001;3;541;80;1;1;3;3;2;1
2022;      054108801;3;541;88;1;1;4;3;2;1
2022;      054109101;2;541;91;1;1;7;3;1;1
2022;      054109101;3;541;91;1;1;1;3;2;2
2022;      054110301;4;541;103;1;1;6;3;1;1
2022;      054110301;5;541;103;1;1;0;2;2;2
2022;      054504001;4;545;40;1;1;5;1;1;1
2022;      054504001;5;545;40;1;1;1;1;2;2
2022;      054506701;4;545;67;1;1;5;1;2;1
2022;      054510201;2;545;102;1;1;0;1;2;1
2022;      054516201;3;545;162;1;1;1;1;2;1
2022;      054600101;2;546;1;1;1;5;2;1;1
2022;      054600101;4;546;1;1;1;3;2;2;2
2022;      054600801;2;546;8;1;1;2;1;2;1
2022;      054602601;4;546;26;1;2; ; ;1;1
2022;      054602601;5;546;26;1;1;0;1;2;2
2022;      054605701;3;546;57;1;2; ; ;1;1
2022;      054605701;4;546;57;1;2; ; ;2;2
2022;      054606301;4;546;63;1;1;0;2;2;1
2022;      054607301;3;546;73;1;1;5;1;1;1
2022;      054607301;4;546;73;1;1;2;1;2;2
2022;      054800401;3;548;4;1;1;3;3;1;1
2022;      054800401;4;548;4;1;1;1;3;2;2
2022;      054800501;4;548;5;1;1;7;3;1;1
2022;      054800501;5;548;5;1;1;6;3;1;2
2022;      054800501;6;548;5;1;1;4;3;1;3
2022;      054800501;7;548;5;1;1;1;3;2;4
2022;      054800601;4;548;6;1;1;8;3;1;1
2022;      054800601;5;548;6;1;1;6;3;1;2
2022;      054800601;6;548;6;1;1;4;3;2;3
2022;      054800901;3;548;9;1;1;6;3;1;1
2022;      054800901;4;548;9;1;1;3;3;1;2
2022;      054800901;5;548;9;1;1;0;3;2;3
2022;      054801001;6;548;10;1;1;5;3;1;1
2022;      054801001;7;548;10;1;1;3;3;2;2
2022;      054801601;3;548;16;1;1;4;3;2;1
2022;      054801701;2;548;17;1;1;6;3;1;1
2022;      054801701;3;548;17;1;1;3;3;1;2
2022;      054801701;4;548;17;1;1;2;3;2;3
2022;      054801801;3;548;18;1;1;9;3;1;1
2022;      054801801;4;548;18;1;1;3;3;1;2
2022;      054801801;5;548;18;1;1;1;3;2;3
2022;      054801901;2;548;19;1;1;8;3;1;1
2022;      054801901;3;548;19;1;1;5;3;2;2
2022;      054805101;3;548;51;1;1;7;3;1;1
2022;      054805101;4;548;51;1;1;3;3;2;2
2022;      054805201;2;548;52;1;1;8;3;2;1
2022;      055006501;3;550;65;1;1;6;1;2;1
2022;      055006601;4;550;66;1;1;7;0;1;1
2022;      055006601;5;550;66;1;1;4;0;1;2
2022;      055006601;6;550;66;1;1;1;0;2;3
2022;      055006801;6;550;68;1;1;2;1;1;1
2022;      055006801;7;550;68;1;1;0;1;2;2
2022;      055006901;2;550;69;1;1;5;0;1;1
2022;      055006901;3;550;69;1;1;3;0;1;2
2022;      055006901;4;550;69;1;1;1;0;2;3
2022;      055011701;6;550;117;1;1;1;1;2;1
2022;      055011801;3;550;118;1;1;1;1;2;1
2022;      055011901;4;550;119;1;1;3;0;1;1
2022;      055011901;5;550;119;1;1;4;0;2;2
2022;      055012001;3;550;120;1;1;7;1;1;1
2022;      055012001;4;550;120;1;1;6;1;1;2
2022;      055012001;5;550;120;1;1;4;1;1;3
2022;      055012001;6;550;120;1;1;2;1;1;4
2022;      055012001;7;550;120;1;1;0;1;2;5
2022;      055012101;3;550;121;1;1;1;0;2;1
2022;      055012301;4;550;123;1;1;8;0;2;1
2022;      055012601;3;550;126;1;1;1;0;2;1
2022;      055200201;3;552;2;1;1;1;1;1;1
2022;      055200201;4;552;2;1;1;1;1;1;2
2022;      055200201;6;552;2;1;1;4;1;2;3
2022;      055200701;5;552;7;1;1;1;1;2;1
2022;      055204702;3;552;47;2;1;6;1;2;1
2022;      055205001;3;552;50;1;1;0;1;2;1
2022;      055205101;4;552;51;1;1;7;1;2;1
2022;      055205201;3;552;52;1;1;0;1;2;1
2022;      055205301;4;552;53;1;1;0;1;2;1
2022;      055205401;5;552;54;1;1;0;1;2;1
2022;      055303201;3;553;32;1;1;1;2;2;1
2022;      055303301;4;553;33;1;1;5;2;2;1
2022;      055303701;2;553;37;1;1;6;2;1;1
2022;      055303701;3;553;37;1;1;4;2;2;2
2022;      055303801;3;553;38;1;2; ; ;2;1
2022;      055303901;2;553;39;1;1;6;2;1;1
2022;      055303901;3;553;39;1;1;1;2;2;2
2022;      055304001;3;553;40;1;1;8;2;1;1
2022;      055304001;4;553;40;1;1;4;2;2;2
2022;      055304101;3;553;41;1;1;8;2;1;1
2022;      055304101;4;553;41;1;1;1;2;2;2
2022;      055307501;3;553;75;1;1;5;2;1;1
2022;      055307501;4;553;75;1;1;0;2;2;2
2022;      055307901;5;553;79;1;1;3;2;1;1
2022;      055307901;6;553;79;1;1;3;0;2;2
2022;      055401801;2;554;18;1;1;6;1;1;1
2022;      055401801;3;554;18;1;1;2;1;2;2
2022;      055401901;3;554;19;1;1;7;1;2;1
2022;      055405901;4;554;59;1;1;6;1;1;1
2022;      055405901;5;554;59;1;1;6;1;1;2
2022;      055405901;6;554;59;1;1;2;1;2;3
2022;      055406001;3;554;60;1;1;5;2;2;1
2022;      055406301;5;554;63;1;1;7;2;2;1
2022;      055407201;6;554;72;1;1;1;1;2;1
2022;      055407301;4;554;73;1;1;5;1;2;1
2022;      055407601;4;554;76;1;1;5;2;1;1
2022;      055407601;5;554;76;1;1;5;2;1;2
2022;      055407601;6;554;76;1;1;0;1;2;3
2022;      055501401;4;555;14;1;1;6;2;2;1
2022;      055501501;3;555;15;1;1;4;2;1;1
2022;      055501501;4;555;15;1;1;1;2;1;2
2022;      055501501;6;555;15;1;1;8;2;2;3
2022;      055501601;2;555;16;1;1;3;3;1;1
2022;      055501601;3;555;16;1;1;4;3;2;2
2022;      055503101;3;555;31;1;1;7;2;2;1
2022;      055506901;2;555;69;1;1;2;3;2;1
2022;      055507001;3;555;70;1;1;6;2;1;1
2022;      055507001;4;555;70;1;1;1;2;2;2
2022;      055806001;4;558;60;1;1;8;3;1;1
2022;      055806001;5;558;60;1;1;1;3;2;2
2022;      055806101;3;558;61;1;1;4;3;1;1
2022;      055806101;4;558;61;1;1;3;3;1;2
2022;      055806101;5;558;61;1;1;0;3;2;3
2022;      055806201;3;558;62;1;1;5;3;1;1
2022;      055806201;4;558;62;1;1;7;3;2;2
2022;      055806401;4;558;64;1;1;2;3;1;1
2022;      055806401;8;558;64;1;1;1;3;2;2
2022;      055807801;7;558;78;1;1;4;98;2;1
2022;      055807901;4;558;79;1;2; ; ;2;1
2022;      055808001;4;558;80;1;1;8;3;2;1
2022;      055808501;2;558;85;1;1;5;3;2;1
2022;      055810401;2;558;104;1;1;1;3;2;1
2022;      055810501;5;558;105;1;1;3;3;2;1
2022;      055810801;5;558;108;1;1;3;3;1;1
2022;      055810801;6;558;108;1;1;1;3;2;2
2022;      056000301;3;560;3;1;2; ; ;1;1
2022;      056000301;4;560;3;1;2; ; ;1;2
2022;      056000301;5;560;3;1;2; ; ;2;3
2022;      056000801;4;560;8;1;1;9;0;1;1
2022;      056000801;5;560;8;1;1;8;0;2;2
2022;      056001201;2;560;12;1;1;4;0;2;1
2022;      056001501;3;560;15;1;1;4;0;1;1
2022;      056001501;4;560;15;1;1;1;0;2;2
2022;      056004901;3;560;49;1;1;5;1;1;1
2022;      056004901;4;560;49;1;1;2;1;2;2
2022;      056300201;4;563;2;1;1;1;3;2;1
2022;      056300501;4;563;5;1;1;0;3;2;1
2022;      056300601;4;563;6;1;1;5;4;2;1
2022;      056302701;3;563;27;1;1;6;3;1;1
2022;      056302701;4;563;27;1;1;2;3;2;2
2022;      056302901;5;563;29;1;1;0;3;2;1
2022;      056304001;3;563;40;1;1;5;3;2;1
2022;      056409901;3;564;99;1;1;0;1;2;1
2022;      056410101;5;564;101;1;1;5;1;1;1
2022;      056410101;6;564;101;1;1;0;1;2;2
