ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7
2025,      470501701,4,4705,17,1,1,8,4,2,1
2025,      470501801,3,4705,18,1,1,5,3,1,1
2025,      470501801,4,4705,18,1,1,0,3,1,2
2025,      470501801,6,4705,18,1,1,8,3,2,3
2025,      470502101,3,4705,21,1,1,1,4,2,1
2025,      470502301,4,4705,23,1,1,4,3,2,1
2025,      470508201,2,4705,82,1,2, , ,1,1
2025,      470508201,3,4705,82,1,1,4,4,1,2
2025,      470508201,4,4705,82,1,1,2,4,2,3
2025,      470508301,6,4705,83,1,1,1,3,2,1
2025,      470508401,4,4705,84,1,1,6,4,2,1
2025,      470600101,3,4706,1,1,1,2,2,2,1
2025,      470600301,3,4706,3,1,1,1,3,2,1
2025,      470600601,3,4706,6,1,1,7,3,1,1
2025,      470600601,4,4706,6,1,1,0,3,2,2
2025,      470601001,3,4706,10,1,1,2,2,1,1
2025,      470601001,4,4706,10,1,1,0,3,2,2
2025,      470601501,3,4706,15,1,1,5,3,1,1
2025,      470601501,4,4706,15,1,1,3,3,2,2
2025,      470601701,3,4706,17,1,1,7,2,2,1
2025,      470601801,3,4706,18,1,1,5,1,2,1
2025,      470804101,4,4708,41,1,1,7,1,1,1
2025,      470804101,5,4708,41,1,1,5,1,1,2
2025,      470804101,6,4708,41,1,1,3,1,2,3
2025,      470804201,5,4708,42,1,1,8,1,1,1
2025,      470804201,6,4708,42,1,1,5,1,1,2
2025,      470804201,7,4708,42,1,1,3,1,1,3
2025,      470804201,8,4708,42,1,1,0,1,2,4
2025,      470804601,4,4708,46,1,1,7,1,1,1
2025,      470804601,5,4708,46,1,1,5,1,1,2
2025,      470804601,6,4708,46,1,1,2,1,1,3
2025,      470804601,7,4708,46,1,1,0,1,2,4
2025,      470804801,3,4708,48,1,1,4,1,1,1
2025,      470804801,4,4708,48,1,1,1,1,1,2
2025,      470804801,7,4708,48,1,1,6,1,2,3
2025,      470805501,5,4708,55,1,1,7,1,1,1
2025,      470805501,6,4708,55,1,1,5,1,1,2
2025,      470805501,7,4708,55,1,1,2,1,2,3
2025,      470805701,2,4708,57,1,1,2,1,2,1
2025,      470806901,5,4708,69,1,1,6,1,2,1
2025,      470807101,4,4708,71,1,1,3,1,1,1
2025,      470807101,5,4708,71,1,1,3,1,1,2
2025,      470807101,6,4708,71,1,1,0,1,2,3
2025,      470807701,5,4708,77,1,1,6,1,1,1
2025,      470807701,6,4708,77,1,1,3,1,2,2
2025,      470807901,3,4708,79,1,1,2,1,1,1
2025,      470807901,4,4708,79,1,1,0,1,2,2
2025,      470808201,3,4708,82,1,1,1,1,2,1
2025,      470900101,3,4709,1,1,1,1,0,2,1
2025,      470905801,2,4709,58,1,1,8,0,2,1
2025,      470907301,4,4709,73,1,1,0,9,2,1
2025,      471006601,4,4710,66,1,1,1,2,2,1
2025,      471006901,3,4710,69,1,1,1,4,2,1
2025,      471007101,2,4710,71,1,1,1,2,2,1
2025,      471008301,3,4710,83,1,1,6,4,1,1
2025,      471008301,4,4710,83,1,1,2,2,2,2
2025,      471008501,5,4710,85,1,1,6,2,2,1
2025,      471103301,3,4711,33,1,1,6,3,2,1
2025,      471105101,2,4711,51,1,1,8,3,1,1
2025,      471105101,4,4711,51,1,1,6,3,1,2
2025,      471105101,5,4711,51,1,1,4,3,2,3
2025,      471105201,3,4711,52,1,1,1,3,2,1
2025,      471105601,4,4711,56,1,1,5,3,2,1
2025,      471106001,5,4711,60,1,1,1,4,1,1
2025,      471106001,6,4711,60,1,1,1,4,2,2
2025,      471106301,3,4711,63,1,1,4,3,1,1
2025,      471106301,4,4711,63,1,1,1,3,1,2
2025,      471106301,5,4711,63,1,1,1,3,2,3
2025,      471206401,3,4712,64,1,1,7,4,1,1
2025,      471206401,4,4712,64,1,1,3,4,2,2
2025,      471210701,5,4712,107,1,8, , ,2,1
2025,      471211101,5,4712,111,1,1,7,5,1,1
2025,      471211101,6,4712,111,1,2, , ,1,2
2025,      471211101,8,4712,111,1,2, , ,2,3
2025,      471300501,5,4713,5,1,1,1,2,2,1
2025,      471302601,3,4713,26,1,1,3,2,2,1
2025,      471305201,4,4713,52,1,8, , ,2,1
2025,      471400801,4,4714,8,1,1,6,1,2,1
2025,      471403601,3,4714,36,1,1,2,1,1,1
2025,      471403601,4,4714,36,1,1,0,1,2,2
2025,      471404501,4,4714,45,1,1,6,1,1,1
2025,      471404501,5,4714,45,1,1,5,1,1,2
2025,      471404501,6,4714,45,1,1,1,1,2,3
2025,      471405601,2,4714,56,1,1,5,1,1,1
2025,      471405601,3,4714,56,1,1,1,1,2,2
2025,      471501201,4,4715,12,1,1,8,3,2,1
2025,      471501501,3,4715,15,1,1,5,4,1,1
2025,      471501501,4,4715,15,1,1,0,4,2,2
2025,      471502001,6,4715,20,1,1,0,3,2,1
2025,      471503201,3,4715,32,1,1,0,3,2,1
2025,      471505501,3,4715,55,1,1,4,3,1,1
2025,      471505501,4,4715,55,1,1,0,3,2,2
2025,      471506701,3,4715,67,1,1,3,3,2,1
2025,      471506901,3,4715,69,1,1,3,4,2,1
2025,      471508201,3,4715,82,1,1,2,3,2,1
2025,      471508501,3,4715,85,1,1,7,4,2,1
2025,      471600301,3,4716,3,1,1,2,1,2,1
2025,      471601601,3,4716,16,1,1,7,1,2,1
2025,      471603601,3,4716,36,1,1,4,1,2,1
2025,      471604501,2,4716,45,1,1,0,1,2,1
2025,      471608301,3,4716,83,1,1,5,1,1,1
2025,      471608301,4,4716,83,1,1,3,1,1,2
2025,      471608301,5,4716,83,1,1,2,1,1,3
2025,      471608301,6,4716,83,1,1,2,1,2,4
2025,      471700101,3,4717,1,1,1,0,4,2,1
2025,      471706101,4,4717,61,1,1,1,5,2,1
2025,      471804001,3,4718,40,1,1,5,3,2,1
2025,      471804601,4,4718,46,1,1,2,2,2,1
2025,      471806001,4,4718,60,1,1,3,2,2,1
2025,      471810301,4,4718,103,1,1,3,3,2,1
2025,      471901401,3,4719,14,1,2, , ,1,1
2025,      471901401,4,4719,14,1,2, , ,2,2
2025,      471902501,4,4719,25,1,1,6,1,2,1
2025,      471902701,3,4719,27,1,1,1,1,1,1
2025,      471902701,5,4719,27,1,1,3,1,2,2
2025,      471905201,2,4719,52,1,1,2,1,2,1
2025,      471909801,4,4719,98,1,2, , ,2,1
2025,      472003701,2,4720,37,1,1,4,0,2,1
2025,      472003801,3,4720,38,1,1,5,0,2,1
2025,      472007501,4,4720,75,1,1,2,0,2,1
2025,      472008201,3,4720,82,1,1,6,0,1,1
2025,      472008201,4,4720,82,1,1,2,0,1,2
2025,      472008201,5,4720,82,1,2, , ,2,3
2025,      472008801,4,4720,88,1,1,2,0,2,1
2025,      472011101,3,4720,111,1,1,7,0,1,1
2025,      472011101,4,4720,111,1,1,6,0,2,2
2025,      472100501,3,4721,5,1,1,0,3,2,1
2025,      472104001,2,4721,40,1,1,7,3,2,1
2025,      472104101,4,4721,41,1,1,4,3,1,1
2025,      472104101,5,4721,41,1,1,2,3,2,2
2025,      472104501,4,4721,45,1,1,5,4,1,1
2025,      472104501,5,4721,45,1,1,4,4,2,2
2025,      472105601,3,4721,56,1,1,3,3,1,1
2025,      472105601,4,4721,56,1,1,0,3,2,2
2025,      472202701,4,4722,27,1,1,1,2,2,1
2025,      472203101,5,4722,31,1,1,1,1,2,1
2025,      472204501,3,4722,45,1,1,0,2,2,1
2025,      472204801,5,4722,48,1,1,8,2,1,1
2025,      472204801,7,4722,48,1,1,6,2,1,2
2025,      472204801,8,4722,48,1,1,1,2,1,3
2025,      472204801,10,4722,48,1,1,4,2,2,4
2025,      472206201,3,4722,62,1,1,5,2,1,1
2025,      472206201,4,4722,62,1,1,0,2,2,2
2025,      472209901,3,4722,99,1,1,7,2,1,1
2025,      472209901,4,4722,99,1,1,1,2,2,2
2025,      472210901,3,4722,109,1,1,6,2,1,1
2025,      472210901,4,4722,109,1,1,4,2,2,2
2025,      472404701,2,4724,47,1,1,8,3,2,1
2025,      472405401,3,4724,54,1,1,5,3,1,1
2025,      472405401,4,4724,54,1,1,3,3,2,2
2025,      472405701,3,4724,57,1,1,0,3,1,1
2025,      472405701,4,4724,57,1,1,4,3,2,2
2025,      472406001,3,4724,60,1,1,7,3,2,1
2025,      472406201,3,4724,62,1,1,2,3,2,1
2025,      472406601,3,4724,66,1,1,1,3,2,1
2025,      472500201,4,4725,2,1,1,7,4,1,1
2025,      472500201,5,4725,2,1,1,5,4,2,2
2025,      472500301,3,4725,3,1,1,3,4,1,1
2025,      472500301,4,4725,3,1,1,1,4,2,2
2025,      472500401,3,4725,4,1,1,4,1,1,1
2025,      472500401,4,4725,4,1,1,0,1,2,2
2025,      472500601,4,4725,6,1,1,3,4,2,1
2025,      472502201,3,4725,22,1,1,98,4,1,1
2025,      472502201,4,4725,22,1,1,1,4,2,2
2025,      472502301,3,4725,23,1,1,0,4,2,1
2025,      472502501,6,4725,25,1,1,5,2,2,1
2025,      472505701,3,4725,57,1,1,1,4,2,1
2025,      472506501,2,4725,65,1,1,7,3,1,1
2025,      472506501,3,4725,65,1,1,3,3,2,2
2025,      472600301,6,4726,3,1,1,7,2,2,1
2025,      472600501,4,4726,5,1,1,3,2,2,1
2025,      472604001,3,4726,40,1,1,8,2,2,1
2025,      472604201,3,4726,42,1,1,3,2,1,1
2025,      472604201,5,4726,42,1,1,4,2,1,2
2025,      472604201,6,4726,42,1,1,1,2,2,3
2025,      472604301,4,4726,43,1,1,6,2,2,1
2025,      472611901,4,4726,119,1,1,5,2,1,1
2025,      472611901,5,4726,119,1,1,1,2,2,2
2025,      472612001,4,4726,120,1,8, , ,2,1
2025,      472612401,3,4726,124,1,1,1,2,2,1
2025,      472703301,3,4727,33,1,1,4,2,1,1
2025,      472703301,4,4727,33,1,1,2,2,1,2
2025,      472703301,7,4727,33,1,1,1,2,2,3
2025,      472703601,4,4727,36,1,1,0,1,2,1
2025,      472705701,3,4727,57,1,1,3,2,1,1
2025,      472705701,4,4727,57,1,1,0,2,2,2
2025,      472705901,4,4727,59,1,1,6,1,2,1
2025,      472706201,3,4727,62,1,1,3,1,1,1
2025,      472706201,6,4727,62,1,1,8,1,2,2
2025,      472707001,4,4727,70,1,1,6,2,1,1
2025,      472707001,5,4727,70,1,1,2,2,2,2
2025,      472707801,3,4727,78,1,1,5,2,1,1
2025,      472707801,4,4727,78,1,1,0,2,2,2
2025,      472708601,7,4727,86,1,1,2,1,2,1
2025,      472708801,3,4727,88,1,1,8,2,1,1
2025,      472708801,4,4727,88,1,1,6,2,1,2
2025,      472708801,5,4727,88,1,1,0,2,1,3
2025,      472708801,6,4727,88,1,1,6,2,2,4
2025,      472802501,5,4728,25,1,1,1,2,2,1
2025,      472805401,3,4728,54,1,1,8,2,1,1
2025,      472805401,4,4728,54,1,1,8,2,2,2
2025,      472807501,6,4728,75,1,1,0,2,2,1
2025,      473301001,5,4733,10,1,1,0,5,2,1
2025,      473305101,3,4733,51,1,1,1,5,2,1
2025,      473306201,3,4733,62,1,1,1,5,2,1
2025,      473306301,5,4733,63,1,1,8,5,1,1
2025,      473306301,6,4733,63,1,1,4,5,2,2
2025,      473311202,3,4733,112,2,1,1,5,2,1
2025,      473402201,4,4734,22,1,2, , ,2,1
2025,      473405101,4,4734,51,1,1,1,4,2,1
2025,      473411301,3,4734,113,1,1,1,4,2,1
2025,      473501401,4,4735,14,1,1,5,5,2,1
2025,      473505401,3,4735,54,1,1,6,5,2,1
2025,      473507001,3,4735,70,1,1,8,5,2,1
2025,      473600101,4,4736,1,1,1,8,3,2,1
2025,      473600601,3,4736,6,1,1,0,3,2,1
2025,      473600701,3,4736,7,1,1,8,3,1,1
2025,      473600701,4,4736,7,1,1,3,3,2,2
2025,      473605701,4,4736,57,1,1,3,3,2,1
2025,      473608601,2,4736,86,1,1,2,2,1,1
2025,      473608601,3,4736,86,1,1,2,2,1,2
2025,      473608601,4,4736,86,1,1,0,2,2,3
2025,      473609801,2,4736,98,1,1,8,2,1,1
2025,      473609801,3,4736,98,1,1,4,2,2,2
2025,      473701701,3,4737,17,1,1,0,5,1,1
2025,      473701701,4,4737,17,1,1,0,5,2,2
2025,      473702201,3,4737,22,1,1,2,5,1,1
2025,      473702201,4,4737,22,1,1,1,5,2,2
2025,      473803401,2,4738,34,1,1,1,2,2,1
2025,      473806801,4,4738,68,1,1,1,2,2,1
2025,      473809401,6,4738,94,1,1,7,1,1,1
2025,      473809401,7,4738,94,1,1,1,1,2,2
2025,      473810501,7,4738,105,1,1,3,1,2,1
2025,      473909501,3,4739,95,1,1,0,5,1,1
2025,      473909501,4,4739,95,1,1,2,5,2,2
2025,      473909701,3,4739,97,1,1,0,5,2,1
2025,      474001001,2,4740,10,1,1,0,2,1,1
2025,      474001001,3,4740,10,1,1,1,2,2,2
2025,      474001201,2,4740,12,1,1,8,2,1,1
2025,      474001201,3,4740,12,1,1,0,2,2,2
2025,      474002501,4,4740,25,1,1,1,2,2,1
2025,      474003401,3,4740,34,1,1,7,1,1,1
2025,      474003401,6,4740,34,1,1,0,1,2,2
2025,      474003901,3,4740,39,1,1,0,2,2,1
2025,      474009901,6,4740,99,1,1,2,2,2,1
2025,      474108301,3,4741,83,1,1,1,2,2,1
2025,      474108401,3,4741,84,1,1,0,3,2,1
2025,      474108701,5,4741,87,1,1,5,3,1,1
2025,      474108701,8,4741,87,1,1,5,3,1,2
2025,      474108701,9,4741,87,1,1,0,3,2,3
2025,      474207601,4,4742,76,1,1,4,0,1,1
2025,      474207601,5,4742,76,1,1,1,0,2,2
2025,      474401201,3,4744,12,1,1,5,5,2,1
2025,      474402501,3,4744,25,1,1,5,5,1,1
2025,      474402501,5,4744,25,1,1,8,5,2,2
2025,      474402801,3,4744,28,1,1,3,5,2,1
2025,      474411401,2,4744,114,1,1,4,5,1,1
2025,      474411401,3,4744,114,1,1,0,5,2,2
2025,      474411501,4,4744,115,1,1,7,5,2,1
2025,      474411601,3,4744,116,1,1,0,5,2,1
2025,      474412801,2,4744,128,1,1,2,5,2,1
2025,      474601801,2,4746,18,1,1,0,3,2,1
2025,      474706601,3,4747,66,1,1,3,1,1,1
2025,      474706601,4,4747,66,1,1,1,1,2,2
2025,      474801601,4,4748,16,1,1,7,1,2,1
2025,      474802701,3,4748,27,1,1,3,1,2,1
2025,      474803701,3,4748,37,1,1,1,1,1,1
2025,      474803701,4,4748,37,1,1,0,1,2,2
2025,      474804701,4,4748,47,1,1,4,1,1,1
2025,      474804701,5,4748,47,1,1,1,1,1,2
2025,      474804701,6,4748,47,1,1,0,1,2,3
2025,      474806501,3,4748,65,1,1,4,1,2,1
2025,      474806601,4,4748,66,1,1,3,1,2,1
2025,      474907601,3,4749,76,1,1,1,4,2,1
2025,      474909701,2,4749,97,1,1,5,4,1,1
2025,      474909701,3,4749,97,1,1,3,4,2,2
2025,      474909801,3,4749,98,1,1,0,4,1,1
2025,      474909801,4,4749,98,1,1,0,4,2,2
2025,      474910201,5,4749,102,1,1,5,4,1,1
2025,      474910201,6,4749,102,1,1,4,4,2,2
2025,      475102101,4,4751,21,1,2, , ,2,1
2025,      475104901,3,4751,49,1,1,7,1,1,1
2025,      475104901,4,4751,49,1,1,3,1,1,2
2025,      475104901,5,4751,49,1,1,1,1,2,3
2025,      475107301,4,4751,73,1,1,2,2,2,1
2025,      475203001,2,4752,30,1,1,5,0,1,1
2025,      475203001,3,4752,30,1,1,4,0,1,2
2025,      475203001,4,4752,30,1,1,2,0,1,3
2025,      475203001,5,4752,30,1,1,1,0,2,4
2025,      475205201,3,4752,52,1,1,6,2,1,1
2025,      475205201,4,4752,52,1,1,3,2,2,2
2025,      475208501,3,4752,85,1,1,5,3,2,1
2025,      475301101,3,4753,11,1,1,4,2,2,1
2025,      475301201,3,4753,12,1,1,3,2,2,1
2025,      475301601,3,4753,16,1,1,4,2,1,1
2025,      475301601,4,4753,16,1,1,1,2,2,2
2025,      475304601,3,4753,46,1,1,7,2,1,1
2025,      475304601,4,4753,46,1,1,5,2,1,2
2025,      475304601,5,4753,46,1,1,3,2,1,3
2025,      475304601,6,4753,46,1,1,0,2,2,4
2025,      475307201,5,4753,72,1,1,4,2,1,1
2025,      475307201,6,4753,72,1,1,1,0,2,2
2025,      475402701,3,4754,27,1,1,1,1,2,1
2025,      475404201,4,4754,42,1,1,0,1,2,1
2025,      475600901,3,4756,9,1,1,2,4,1,1
2025,      475600901,4,4756,9,1,1,0,4,1,2
2025,      475600901,5,4756,9,1,1,0,4,2,3
2025,      475601301,5,4756,13,1,1,1,0,2,1
2025,      475602501,3,4756,25,1,1,0,4,2,1
2025,      475605601,5,4756,56,1,1,7,4,2,1
2025,      475700801,3,4757,8,1,1,6,2,1,1
2025,      475700801,4,4757,8,1,1,3,2,1,2
2025,      475700801,5,4757,8,1,1,0,2,2,3
2025,      475701201,3,4757,12,1,1,7,2,1,1
2025,      475701201,4,4757,12,1,1,2,2,2,2
2025,      475701401,3,4757,14,1,1,6,3,1,1
2025,      475701401,4,4757,14,1,1,6,3,2,2
2025,      475702301,4,4757,23,1,1,5,1,2,1
2025,      475709501,4,4757,95,1,1,3,1,2,1
2025,      475709701,4,4757,97,1,1,2,3,2,1
2025,      475801101,3,4758,11,1,1,7,1,1,1
2025,      475801101,4,4758,11,1,1,3,1,2,2
2025,      475801801,3,4758,18,1,1,2,1,2,1
2025,      475812401,3,4758,124,1,1,5,1,1,1
2025,      475812401,4,4758,124,1,2, , ,2,2
2025,      475901001,5,4759,10,1,1,3,1,2,1
2025,      475903301,4,4759,33,1,1,6,1,2,1
2025,      475906101,3,4759,61,1,1,0,1,1,1
2025,      475906101,4,4759,61,1,1,6,1,2,2
2025,      475908001,3,4759,80,1,1,3,2,2,1
2025,      475910001,3,4759,100,1,1,4,2,2,1
2025,      475914301,6,4759,143,1,1,1,1,2,1
2025,      476001801,4,4760,18,1,1,5,3,2,1
2025,      476003801,3,4760,38,1,1,1,6,1,1
2025,      476003801,5,4760,38,1,1,7,6,2,2
2025,      476005401,4,4760,54,1,1,0,3,2,1
2025,      476006001,3,4760,60,1,1,3,6,2,1
2025,      476008101,5,4760,81,1,1,8,6,1,1
2025,      476008101,6,4760,81,1,1,7,6,2,2
2025,      476106301,3,4761,63,1,1,3,3,1,1
2025,      476106301,4,4761,63,1,1,3,3,2,2
2025,      476106501,5,4761,65,1,1,5,3,1,1
2025,      476106501,6,4761,65,1,1,1,3,2,2
2025,      476106701,3,4761,67,1,1,1,3,1,1
2025,      476106701,4,4761,67,1,1,1,3,2,2
2025,      476106801,3,4761,68,1,1,5,3,1,1
2025,      476106801,4,4761,68,1,1,1,3,2,2
2025,      476106901,5,4761,69,1,1,7,3,2,1
2025,      476107101,3,4761,71,1,1,2,3,2,1
2025,      476107301,4,4761,73,1,1,7,3,2,1
2025,      476109601,3,4761,96,1,1,2,3,2,1
2025,      476109701,3,4761,97,1,1,3,3,1,1
2025,      476109701,4,4761,97,1,1,1,3,2,2
2025,      476109801,4,4761,98,1,1,3,3,2,1
2025,      476201801,3,4762,18,1,1,1,2,1,1
2025,      476201801,4,4762,18,1,1,5,2,2,2
2025,      476202301,5,4762,23,1,1,3,1,2,1
2025,      476204501,5,4762,45,1,1,4,0,1,1
2025,      476204501,6,4762,45,1,1,3,0,2,2
2025,      476204601,5,4762,46,1,1,5,1,1,1
2025,      476204601,6,4762,46,1,1,5,1,2,2
2025,      476300101,4,4763,1,1,1,4,0,2,1
2025,      476300301,4,4763,3,1,1,5,0,2,1
2025,      476300501,2,4763,5,1,1,2,0,2,1
2025,      476308001,4,4763,80,1,1,3,0,2,1
2025,      476308301,3,4763,83,1,1,0,1,1,1
2025,      476308301,4,4763,83,1,1,3,1,2,2
2025,      476309101,7,4763,91,1,1,2,1,2,1
2025,      476310201,3,4763,102,1,1,3,0,2,1
2025,      476310301,3,4763,103,1,1,0,1,2,1
2025,      476310401,3,4763,104,1,1,5,0,1,1
2025,      476310401,4,4763,104,1,1,2,0,2,2
2025,      476310501,3,4763,105,1,1,5,1,1,1
2025,      476310501,4,4763,105,1,1,0,1,2,2
2025,      476403201,4,4764,32,1,1,4,4,1,1
2025,      476403201,5,4764,32,1,1,1,4,2,2
2025,      476403301,4,4764,33,1,1,5,4,2,1
2025,      476403901,2,4764,39,1,1,3,4,2,1
2025,      476405001,4,4764,50,1,1,2,0,1,1
2025,      476405001,5,4764,50,1,2, , ,2,2
2025,      476407401,3,4764,74,1,1,6,4,2,1
2025,      476410301,2,4764,103,1,1,8,4,2,1
2025,      476500101,2,4765,1,1,1,1,3,2,1
2025,      476500201,3,4765,2,1,1,0,4,2,1
2025,      476500401,3,4765,4,1,1,1,4,1,1
2025,      476500401,4,4765,4,1,1,5,4,2,2
2025,      476500501,4,4765,5,1,1,1,4,1,1
2025,      476500501,5,4765,5,1,1,0,4,2,2
2025,      476502801,3,4765,28,1,1,0,4,2,1
2025,      476503701,4,4765,37,1,1,5,4,1,1
2025,      476503701,5,4765,37,1,1,4,4,1,2
2025,      476503701,6,4765,37,1,1,1,4,2,3
2025,      476503901,4,4765,39,1,1,2,4,2,1
2025,      476505701,5,4765,57,1,1,8,4,1,1
2025,      476505701,6,4765,57,1,1,2,4,2,2
2025,      476505901,3,4765,59,1,1,3,4,2,1
2025,      476610401,5,4766,104,1,1,7,1,1,1
2025,      476610401,6,4766,104,1,1,0,1,2,2
2025,      476611901,7,4766,119,1,2, , ,1,1
2025,      476611901,8,4766,119,1,2, , ,2,2
2025,      476612101,5,4766,121,1,1,2,2,1,1
2025,      476612101,6,4766,121,1,1,3,2,1,2
2025,      476612101,7,4766,121,1,1,2,2,2,3
2025,      476614001,3,4766,140,1,2, , ,2,1
2025,      476703401,3,4767,34,1,2, , ,2,1
2025,      476709201,4,4767,92,1,2, , ,2,1
2025,      476710501,3,4767,105,1,1,0,4,2,1
2025,      476711401,3,4767,114,1,1,3,3,1,1
2025,      476711401,4,4767,114,1,1,0,3,2,2
2025,      476903401,4,4769,34,1,1,3,1,1,1
2025,      476903401,5,4769,34,1,1,0,1,2,2
2025,      476903701,3,4769,37,1,2, , ,2,1
2025,      476905002,3,4769,50,2,1,1,1,2,1
2025,      476906201,6,4769,62,1,2, , ,2,1
2025,      476908301,3,4769,83,1,1,0,1,2,1
2025,      476912401,6,4769,124,1,1,6,1,1,1
2025,      476912401,7,4769,124,1,1,1,1,2,2
2025,      476913301,3,4769,133,1,1,0,1,1,1
2025,      476913301,6,4769,133,1,1,5,1,2,2
2025,      476914901,4,4769,149,1,1,8,1,2,1
2025,      477001101,5,4770,11,1,1,4,0,2,1
2025,      477103201,6,4771,32,1,2, , ,2,1
2025,      477105901,5,4771,59,1,2, , ,1,1
2025,      477105901,6,4771,59,1,2, , ,2,2
2025,      477110802,2,4771,108,2,1,1,1,1,1
2025,      477110802,3,4771,108,2,1,0,1,2,2
2025,      477205201,4,4772,52,1,2, , ,2,1
2025,      477206201,4,4772,62,1,1,0,1,2,1
2025,      477208101,5,4772,81,1,2, , ,2,1
2025,      477210502,5,4772,105,2,1,1,1,1,1
2025,      477210502,7,4772,105,2,1,1,1,2,2
2025,      477303901,5,4773,39,1,1,4,1,2,1
2025,      477304001,4,4773,40,1,1,0,1,1,1
2025,      477304001,5,4773,40,1,1,2,1,1,2
2025,      477304001,6,4773,40,1,1,2,1,2,3
2025,      477304901,4,4773,49,1,1,7,1,1,1
2025,      477304901,5,4773,49,1,1,1,1,2,2
2025,      477306801,4,4773,68,1,1,1,1,1,1
2025,      477306801,5,4773,68,1,1,1,1,2,2
2025,      477308701,4,4773,87,1,1,3,1,2,1
2025,      477310801,4,4773,108,1,2, , ,2,1
2025,      477311401,3,4773,114,1,1,5,1,2,1
2025,      477312201,3,4773,122,1,1,8,1,2,1
2025,      477400201,6,4774,2,1,1,1,3,2,1
2025,      477402001,2,4774,20,1,2, , ,2,1
2025,      477404201,4,4774,42,1,1,2,4,2,1
2025,      477405101,3,4774,51,1,2, , ,2,1
2025,      477411702,5,4774,117,2,1,3,0,2,1
2025,      477412001,5,4774,120,1,2, , ,1,1
2025,      477412001,6,4774,120,1,2, , ,2,2
2025,      477414201,4,4774,142,1,1,0,3,2,1
2025,      477506601,2,4775,66,1,1,4,1,1,1
2025,      477506601,3,4775,66,1,1,0,1,2,2
2025,      477511301,5,4775,113,1,1,3,1,1,1
2025,      477511301,6,4775,113,1,1,1,1,1,2
2025,      477511301,8,4775,113,1,1,0,1,2,3
2025,      477513901,3,4775,139,1,1,5,1,1,1
2025,      477513901,4,4775,139,1,1,1,1,2,2
2025,      477518901,5,4775,189,1,1,1,1,2,1
2025,      477520601,3,4775,206,1,1,3,1,1,1
2025,      477520601,4,4775,206,1,1,0,1,2,2
2025,      477521701,3,4775,217,1,2, , ,2,1
2025,      477700101,4,4777,1,1,1,8,3,1,1
2025,      477700101,5,4777,1,1,1,4,3,2,2
2025,      477701101,2,4777,11,1,1,3,3,1,1
2025,      477701101,3,4777,11,1,1,0,3,2,2
2025,      477702101,2,4777,21,1,1,2,2,2,1
2025,      477702301,3,4777,23,1,1,1,3,2,1
2025,      477704401,5,4777,44,1,1,1,3,2,1
2025,      477705802,4,4777,58,2,1,8,1,1,1
2025,      477705802,5,4777,58,2,1,5,1,2,2
2025,      477706601,3,4777,66,1,1,1,3,2,1
2025,      477706801,3,4777,68,1,1,4,3,1,1
2025,      477706801,4,4777,68,1,1,2,3,2,2
2025,      477708001,6,4777,80,1,1,1,3,2,1
2025,      477800301,5,4778,3,1,1,3,2,2,1
2025,      477801401,6,4778,14,1,1,6,3,1,1
2025,      477801401,7,4778,14,1,1,3,3,1,2
2025,      477801401,8,4778,14,1,1,0,3,2,3
2025,      477803001,4,4778,30,1,1,1,2,1,1
2025,      477803001,5,4778,30,1,1,0,2,1,2
2025,      477803001,8,4778,30,1,1,5,2,2,3
2025,      477807601,7,4778,76,1,1,3,2,2,1
2025,      477807901,6,4778,79,1,1,1,3,2,1
2025,      477811101,4,4778,111,1,1,0,3,2,1
2025,      477904201,3,4779,42,1,1,0,3,2,1
2025,      477904901,3,4779,49,1,1,4,2,1,1
2025,      477904901,4,4779,49,1,1,3,2,1,2
2025,      477904901,6,4779,49,1,1,0,2,2,3
2025,      477905001,3,4779,50,1,1,4,2,2,1
2025,      477905701,3,4779,57,1,1,4,2,1,1
2025,      477905701,4,4779,57,1,1,1,2,2,2
2025,      477906601,3,4779,66,1,1,2,2,2,1
2025,      477907001,5,4779,70,1,1,3,2,2,1
2025,      478000601,5,4780,6,1,1,7,3,2,1
2025,      478000701,4,4780,7,1,1,1,4,1,1
2025,      478000701,5,4780,7,1,1,1,4,2,2
2025,      478002201,3,4780,22,1,2, , ,1,1
2025,      478002201,6,4780,22,1,2, , ,2,2
2025,      478002701,6,4780,27,1,2, , ,2,1
2025,      478004101,5,4780,41,1,2, , ,2,1
2025,      478004401,3,4780,44,1,1,4,4,2,1
2025,      478106801,3,4781,68,1,1,4,3,2,1
2025,      478107401,5,4781,74,1,1,5,2,1,1
2025,      478107401,6,4781,74,1,1,1,2,2,2
2025,      478108701,5,4781,87,1,1,6,3,1,1
2025,      478108701,6,4781,87,1,1,3,3,2,2
2025,      478316501,6,4783,165,1,1,0,4,2,1
2025,      478316801,2,4783,168,1,1,3,4,1,1
2025,      478316801,3,4783,168,1,1,1,4,1,2
2025,      478316801,4,4783,168,1,1,0,4,2,3
2025,      478316901,5,4783,169,1,1,2,3,2,1
2025,      478319001,3,4783,190,1,1,4,4,2,1
2025,      478319201,3,4783,192,1,1,5,3,2,1
2025,      478400801,3,4784,8,1,2, , ,2,1
2025,      478407601,3,4784,76,1,2, , ,2,1
2025,      478410301,4,4784,103,1,1,7,3,1,1
